"Bug ID","Product","Component","Changed","Opened","Version"
662598,"Firefox","General","2011-07-13 14:31:39","2011-06-07 12:05:47","5 Branch"
665067,"Firefox","General","2015-10-13 07:27:50","2011-06-17 11:44:36","5 Branch"
668359,"Firefox","Session Restore","2015-10-27 18:42:14","2011-06-29 14:43:51","5 Branch"
669948,"Firefox","Extension Compatibility","2012-01-05 09:56:41","2011-07-07 10:56:20","5 Branch"
670288,"Firefox","Extension Compatibility","2011-11-28 06:21:23","2011-07-08 17:20:53","5 Branch"
671004,"Firefox","Extension Compatibility","2011-07-12 11:12:10","2011-07-12 11:12:10","5 Branch"
671741,"Firefox","Security","2015-10-13 07:27:53","2011-07-14 18:25:42","5 Branch"
655450,"Firefox","Security","2014-06-29 17:55:01","2011-05-06 22:56:01","5 Branch"
657649,"Firefox","General","2011-11-09 10:11:39","2011-05-17 08:47:08","5 Branch"
667847,"Firefox","General","2011-06-28 11:18:03","2011-06-28 01:04:31","5 Branch"
670129,"Firefox","General","2011-07-11 04:40:19","2011-07-08 06:16:38","5 Branch"
678819,"Firefox","General","2011-11-28 04:24:57","2011-08-14 06:15:36","5 Branch"
679721,"Firefox","General","2011-08-17 11:20:28","2011-08-17 08:31:22","5 Branch"
680430,"Firefox","General","2011-10-04 03:16:58","2011-08-19 07:24:11","5 Branch"
448493,"Firefox","General","2011-08-07 19:14:36","2008-07-29 22:48:18","5 Branch"
554577,"Firefox","General","2013-02-28 12:43:26","2010-03-23 23:07:34","5 Branch"
580887,"Firefox","General","2013-01-07 17:15:38","2010-07-21 21:56:54","5 Branch"
602109,"Firefox","General","2012-03-08 07:43:29","2010-10-05 17:28:46","5 Branch"
612904,"Firefox","General","2011-08-06 17:39:25","2010-11-17 09:09:17","5 Branch"
643931,"Firefox","Theme","2011-07-15 02:51:36","2011-03-22 14:57:48","5 Branch"
647093,"Firefox","General","2011-08-06 17:42:22","2011-03-31 18:49:12","5 Branch"
648535,"Firefox","General","2011-08-06 17:42:36","2011-04-08 07:59:31","5 Branch"
649869,"Firefox","General","2011-04-13 17:19:05","2011-04-13 17:19:05","5 Branch"
650064,"Firefox","General","2012-11-23 08:14:09","2011-04-14 11:45:32","5 Branch"
651883,"Firefox","General","2012-03-10 09:00:08","2011-04-21 09:31:52","5 Branch"
654093,"Firefox","Security","2011-05-14 15:52:28","2011-05-02 06:23:59","5 Branch"
655566,"Firefox","Keyboard Navigation","2011-12-01 18:06:41","2011-05-08 03:35:08","5 Branch"
657982,"Firefox","General","2012-06-16 06:17:15","2011-05-18 11:02:10","5 Branch"
658427,"Firefox","General","2012-02-03 15:40:32","2011-05-19 17:06:20","5 Branch"
658690,"Firefox","Installer","2015-03-19 08:22:40","2011-05-20 16:17:59","5 Branch"
658903,"Firefox","General","2011-06-03 18:24:23","2011-05-22 14:09:19","5 Branch"
659178,"Firefox","General","2013-10-09 11:23:25","2011-05-23 15:58:08","5 Branch"
659454,"Firefox","General","2011-06-21 14:59:55","2011-05-24 14:47:40","5 Branch"
659552,"Firefox","Build Config","2012-02-27 16:14:22","2011-05-24 19:57:23","5 Branch"
660077,"Firefox","Installer","2011-05-26 13:39:08","2011-05-26 13:38:25","5 Branch"
660160,"Firefox","Extension Compatibility","2013-10-09 11:23:06","2011-05-27 00:26:06","5 Branch"
660432,"Firefox","Location Bar","2011-06-06 07:48:59","2011-05-28 02:52:14","5 Branch"
660757,"Firefox","General","2011-06-03 18:26:51","2011-05-30 23:27:57","5 Branch"
662879,"Firefox","General","2011-06-08 12:29:58","2011-06-08 11:58:23","5 Branch"
665138,"Firefox","General","2013-09-06 12:25:07","2011-06-17 14:22:42","5 Branch"
665285,"Firefox","Menus","2011-09-11 18:56:24","2011-06-18 06:10:46","5 Branch"
666021,"Firefox","General","2011-12-04 18:08:54","2011-06-21 14:04:59","5 Branch"
667223,"Firefox","General","2012-05-14 05:39:22","2011-06-25 12:30:50","5 Branch"
667229,"Firefox","Preferences","2011-07-16 21:25:12","2011-06-25 13:10:09","5 Branch"
667458,"Firefox","General","2011-06-27 17:01:35","2011-06-27 08:07:24","5 Branch"
667627,"Firefox","Extension Compatibility","2012-05-06 07:14:25","2011-06-27 14:53:50","5 Branch"
667845,"Firefox","Security","2011-07-14 00:21:39","2011-06-27 23:53:50","5 Branch"
667920,"Firefox","General","2011-06-29 08:32:25","2011-06-28 09:02:46","5 Branch"
668253,"Firefox","General","2012-02-27 07:34:09","2011-06-29 10:33:47","5 Branch"
668260,"Firefox","General","2011-06-29 10:53:34","2011-06-29 10:53:34","5 Branch"
668332,"Firefox","Location Bar","2011-07-10 15:28:02","2011-06-29 13:29:44","5 Branch"
668381,"Firefox","General","2011-07-12 04:23:29","2011-06-29 16:15:18","5 Branch"
668433,"Firefox","General","2011-07-04 23:04:23","2011-06-29 20:34:04","5 Branch"
668556,"Firefox","Tabbed Browser","2011-08-27 20:05:31","2011-06-30 10:11:40","5 Branch"
668707,"Firefox","General","2011-07-01 16:09:19","2011-06-30 19:41:20","5 Branch"
668888,"Firefox","General","2011-07-01 14:12:19","2011-07-01 14:12:19","5 Branch"
668907,"Firefox","General","2012-01-29 07:01:02","2011-07-01 15:13:43","5 Branch"
669058,"Firefox","General","2011-07-03 09:04:57","2011-07-03 04:32:49","5 Branch"
669066,"Firefox","Keyboard Navigation","2011-12-31 10:36:44","2011-07-03 06:06:21","5 Branch"
669070,"Firefox","Session Restore","2014-02-11 06:34:51","2011-07-03 06:26:51","5 Branch"
669143,"Firefox","General","2015-03-31 12:24:10","2011-07-04 03:47:47","5 Branch"
669276,"Firefox","General","2011-07-05 16:26:53","2011-07-05 03:13:41","5 Branch"
669447,"Firefox","General","2011-07-06 15:39:54","2011-07-05 13:43:05","5 Branch"
669536,"Firefox","General","2011-07-06 19:18:00","2011-07-05 19:31:32","5 Branch"
669561,"Firefox","General","2011-07-06 12:52:13","2011-07-06 00:11:09","5 Branch"
669571,"Firefox","General","2011-10-05 19:12:44","2011-07-06 01:56:06","5 Branch"
669687,"Firefox","General","2011-07-07 13:16:43","2011-07-06 10:48:06","5 Branch"
669828,"Firefox","General","2011-07-08 01:50:42","2011-07-06 23:44:22","5 Branch"
669871,"Firefox","General","2011-07-07 06:24:20","2011-07-07 06:24:20","5 Branch"
669933,"Firefox","General","2011-07-07 10:10:33","2011-07-07 10:10:33","5 Branch"
670013,"Firefox","General","2011-07-07 15:47:45","2011-07-07 14:43:34","5 Branch"
670188,"Firefox","General","2011-07-08 11:05:09","2011-07-08 11:02:37","5 Branch"
670223,"Firefox","Tabbed Browser","2015-04-21 11:04:42","2011-07-08 12:50:19","5 Branch"
670325,"Firefox","General","2012-01-22 14:34:11","2011-07-09 01:16:52","5 Branch"
670336,"Firefox","General","2011-07-09 06:29:04","2011-07-09 03:42:29","5 Branch"
670451,"Firefox","Search","2013-12-18 16:58:17","2011-07-09 11:04:34","5 Branch"
670455,"Firefox","Menus","2013-08-28 19:14:45","2011-07-09 12:03:30","5 Branch"
670529,"Firefox","General","2011-09-08 01:02:10","2011-07-10 08:44:30","5 Branch"
670588,"Firefox","General","2011-07-10 19:30:54","2011-07-10 19:29:39","5 Branch"
670642,"Firefox","Toolbars and Customization","2011-07-11 05:44:50","2011-07-11 05:44:50","5 Branch"
670679,"Firefox","General","2011-08-31 13:01:49","2011-07-11 09:01:13","5 Branch"
671005,"Firefox","General","2011-07-13 11:35:34","2011-07-12 11:12:22","5 Branch"
671493,"Firefox","General","2011-07-13 23:48:13","2011-07-13 23:07:32","5 Branch"
671502,"Firefox","General","2011-07-22 07:08:30","2011-07-14 01:02:45","5 Branch"
671508,"Firefox","General","2011-07-18 02:43:03","2011-07-14 02:15:35","5 Branch"
671524,"Firefox","General","2011-07-14 03:57:34","2011-07-14 03:52:19","5 Branch"
671526,"Firefox","General","2015-01-08 11:29:57","2011-07-14 04:00:27","5 Branch"
671682,"Firefox","General","2011-07-19 17:24:14","2011-07-14 15:21:25","5 Branch"
671876,"Firefox","General","2011-07-15 11:21:32","2011-07-15 09:23:21","5 Branch"
672070,"Firefox","General","2011-07-18 14:05:16","2011-07-16 13:07:32","5 Branch"
672205,"Firefox","General","2011-07-18 08:28:46","2011-07-18 08:03:00","5 Branch"
672462,"Firefox","General","2011-07-19 20:10:41","2011-07-19 02:38:30","5 Branch"
672567,"Firefox","General","2011-07-19 11:44:45","2011-07-19 11:03:27","5 Branch"
672608,"Firefox","General","2011-07-22 03:06:43","2011-07-19 12:39:37","5 Branch"
672616,"Firefox","General","2015-08-11 22:34:42","2011-07-19 13:18:52","5 Branch"
672629,"Firefox","General","2011-12-09 06:39:53","2011-07-19 13:45:46","5 Branch"
672867,"Firefox","Panorama","2011-10-08 12:18:53","2011-07-20 11:07:08","5 Branch"
672926,"Firefox","General","2011-07-20 16:47:17","2011-07-20 13:27:34","5 Branch"
673079,"Firefox","Bookmarks & History","2011-08-31 08:23:57","2011-07-21 04:36:57","5 Branch"
673264,"Firefox","General","2012-04-20 18:43:12","2011-07-21 15:09:39","5 Branch"
673320,"Firefox","General","2011-07-21 17:57:48","2011-07-21 17:57:48","5 Branch"
673640,"Firefox","General","2011-08-18 05:28:43","2011-07-22 18:08:18","5 Branch"
673675,"Firefox","General","2013-09-06 12:15:27","2011-07-23 01:24:20","5 Branch"
673758,"Firefox","Keyboard Navigation","2011-08-16 21:20:39","2011-07-24 00:49:33","5 Branch"
673805,"Firefox","General","2011-07-24 13:01:36","2011-07-24 13:01:36","5 Branch"
673883,"Firefox","Bookmarks & History","2014-11-01 07:30:47","2011-07-25 04:23:07","5 Branch"
673939,"Firefox","Keyboard Navigation","2011-07-29 14:58:59","2011-07-25 09:04:22","5 Branch"
674236,"Firefox","Security","2011-10-28 10:20:34","2011-07-26 08:41:47","5 Branch"
674328,"Firefox","General","2011-07-27 12:07:38","2011-07-26 12:55:52","5 Branch"
674496,"Firefox","General","2011-07-27 06:11:56","2011-07-27 04:25:10","5 Branch"
674715,"Firefox","General","2011-07-27 14:42:19","2011-07-27 14:42:19","5 Branch"
674873,"Firefox","Tabbed Browser","2015-08-18 06:45:19","2011-07-28 04:53:16","5 Branch"
674885,"Firefox","Tabbed Browser","2011-09-02 09:57:19","2011-07-28 06:16:18","5 Branch"
674935,"Firefox","General","2011-07-28 09:16:26","2011-07-28 09:14:31","5 Branch"
675021,"Firefox","General","2012-03-06 16:38:35","2011-07-28 13:14:56","5 Branch"
675443,"Firefox","Bookmarks & History","2011-08-30 05:11:01","2011-07-30 09:26:39","5 Branch"
675453,"Firefox","Menus","2011-09-13 04:31:27","2011-07-30 11:55:10","5 Branch"
675498,"Firefox","General","2011-08-03 11:52:03","2011-07-31 07:34:41","5 Branch"
675524,"Firefox","General","2011-07-31 14:39:09","2011-07-31 14:39:09","5 Branch"
675892,"Firefox","Extension Compatibility","2011-08-29 01:54:38","2011-08-02 03:46:15","5 Branch"
676010,"Firefox","General","2011-08-18 09:08:42","2011-08-02 10:50:26","5 Branch"
676142,"Firefox","Location Bar","2011-08-03 08:20:49","2011-08-02 17:23:45","5 Branch"
676226,"Firefox","General","2011-08-03 05:44:30","2011-08-03 05:41:41","5 Branch"
676472,"Firefox","General","2011-08-05 22:48:05","2011-08-03 23:38:39","5 Branch"
676809,"Firefox","Extension Compatibility","2011-08-15 06:44:39","2011-08-05 05:56:43","5 Branch"
677052,"Firefox","General","2012-02-23 10:06:46","2011-08-06 17:59:59","5 Branch"
677181,"Firefox","General","2011-08-08 08:31:02","2011-08-08 04:13:02","5 Branch"
677435,"Firefox","General","2011-08-08 17:58:47","2011-08-08 17:49:53","5 Branch"
677578,"Firefox","General","2011-08-25 08:47:48","2011-08-09 09:52:54","5 Branch"
677870,"Firefox","General","2012-03-08 05:40:29","2011-08-10 03:26:04","5 Branch"
677891,"Firefox","General","2011-09-07 10:48:24","2011-08-10 06:55:16","5 Branch"
678139,"Firefox","General","2011-08-11 08:21:28","2011-08-10 23:01:41","5 Branch"
678533,"Firefox","General","2011-08-18 10:21:54","2011-08-12 09:55:09","5 Branch"
678651,"Firefox","General","2012-06-11 04:57:56","2011-08-12 16:07:20","5 Branch"
678684,"Firefox","General","2011-08-13 10:12:34","2011-08-12 19:37:50","5 Branch"
678831,"Firefox","General","2014-04-29 17:02:58","2011-08-14 08:08:34","5 Branch"
678919,"Firefox","General","2011-09-22 04:11:50","2011-08-14 17:55:53","5 Branch"
680105,"Firefox","General","2011-08-29 00:39:50","2011-08-18 08:54:20","5 Branch"
680836,"Firefox","General","2011-08-22 03:49:49","2011-08-21 23:26:49","5 Branch"
683459,"Firefox","General","2012-07-18 12:23:18","2011-08-31 02:56:05","5 Branch"
686152,"Firefox","Security","2011-09-11 10:54:10","2011-09-10 13:08:26","5 Branch"
686301,"Firefox","Disability Access","2011-09-12 08:42:43","2011-09-12 07:43:02","5 Branch"
693281,"Firefox","Preferences","2012-06-01 16:25:04","2011-10-10 05:09:45","5 Branch"
702392,"Firefox","General","2013-06-09 05:09:46","2011-11-14 12:29:34","5 Branch"
