"Bug ID","Product","Component","Opened","Version"
91187,"LibreOffice","Impress","2015-05-09 15:43:18","5.0.0.0.alpha0+ Master"
92483,"LibreOffice","Installation","2015-07-01 19:02:32","5.0.0.0.alpha0+ Master"
92940,"LibreOffice","Linguistic","2015-07-26 12:32:31","5.0.0.0.alpha0+ Master"
92068,"LibreOffice","Documentation","2015-06-14 20:31:14","5.0.0.0.alpha0+ Master"
94509,"LibreOffice","UI","2015-09-25 15:13:46","5.0.0.0.alpha0+ Master"
85767,"LibreOffice","UI","2014-11-02 18:00:12","5.0.0.0.alpha0+ Master"
90964,"LibreOffice","Writer","2015-04-30 13:13:59","5.0.0.0.alpha0+ Master"
90965,"LibreOffice","UI","2015-04-30 13:17:52","5.0.0.0.alpha0+ Master"
90987,"LibreOffice","Draw","2015-05-01 09:36:02","5.0.0.0.alpha0+ Master"
91158,"LibreOffice","UI","2015-05-08 11:49:28","5.0.0.0.alpha0+ Master"
91167,"LibreOffice","Writer","2015-05-08 17:25:41","5.0.0.0.alpha0+ Master"
91250,"LibreOffice","Chart","2015-05-13 05:18:29","5.0.0.0.alpha0+ Master"
91251,"LibreOffice","Calc","2015-05-13 06:01:24","5.0.0.0.alpha0+ Master"
91310,"LibreOffice","graphics stack","2015-05-15 16:53:51","5.0.0.0.alpha0+ Master"
91329,"LibreOffice","Calc","2015-05-16 18:42:47","5.0.0.0.alpha0+ Master"
91330,"LibreOffice","Chart","2015-05-16 19:00:15","5.0.0.0.alpha0+ Master"
91368,"LibreOffice","Writer","2015-05-19 00:11:47","5.0.0.0.alpha0+ Master"
91388,"LibreOffice","filters and storage","2015-05-19 12:48:10","5.0.0.0.alpha0+ Master"
91408,"LibreOffice","Writer","2015-05-20 12:19:58","5.0.0.0.alpha0+ Master"
91533,"LibreOffice","UI","2015-05-23 16:15:03","5.0.0.0.alpha0+ Master"
91632,"LibreOffice","Writer","2015-05-26 08:38:20","5.0.0.0.alpha0+ Master"
91654,"LibreOffice","Calc","2015-05-26 23:00:30","5.0.0.0.alpha0+ Master"
91691,"LibreOffice","Calc","2015-05-28 06:04:41","5.0.0.0.alpha0+ Master"
91784,"LibreOffice","Android Viewer","2015-05-31 22:05:31","5.0.0.0.alpha0+ Master"
91941,"LibreOffice","Android Viewer","2015-06-08 18:08:33","5.0.0.0.alpha0+ Master"
92079,"LibreOffice","BASIC","2015-06-15 07:20:43","5.0.0.0.alpha0+ Master"
92182,"LibreOffice","Writer","2015-06-19 12:57:57","5.0.0.0.alpha0+ Master"
93309,"LibreOffice","UI","2015-08-09 19:22:48","5.0.0.0.alpha0+ Master"
93848,"LibreOffice","Base","2015-09-02 06:42:31","5.0.0.0.alpha0+ Master"
93902,"LibreOffice","LibreOffice","2015-09-03 20:36:54","5.0.0.0.alpha0+ Master"
94117,"LibreOffice","graphics stack","2015-09-11 00:31:41","5.0.0.0.alpha0+ Master"
76570,"LibreOffice","UI","2014-03-24 20:52:25","5.0.0.0.alpha0+ Master"
94174,"LibreOffice","UI","2015-09-12 22:16:34","5.0.0.0.alpha0+ Master"
91520,"LibreOffice","UI","2015-05-23 11:55:58","5.0.0.0.alpha0+ Master"
91522,"LibreOffice","UI","2015-05-23 12:35:16","5.0.0.0.alpha0+ Master"
89884,"LibreOffice","Localization","2015-03-08 10:29:26","5.0.0.0.alpha0+ Master"
90966,"LibreOffice","Calc","2015-04-30 13:29:24","5.0.0.0.alpha0+ Master"
91012,"LibreOffice","ux-advise","2015-05-02 10:00:42","5.0.0.0.alpha0+ Master"
91130,"LibreOffice","ux-advise","2015-05-07 12:15:05","5.0.0.0.alpha0+ Master"
91197,"LibreOffice","LibreOffice","2015-05-10 10:29:59","5.0.0.0.alpha0+ Master"
91331,"LibreOffice","Chart","2015-05-16 19:05:10","5.0.0.0.alpha0+ Master"
91439,"LibreOffice","LibreOffice","2015-05-21 19:29:09","5.0.0.0.alpha0+ Master"
91441,"LibreOffice","ux-advise","2015-05-21 21:34:12","5.0.0.0.alpha0+ Master"
91508,"LibreOffice","ux-advise","2015-05-23 07:56:20","5.0.0.0.alpha0+ Master"
91806,"LibreOffice","sdk","2015-06-02 08:13:37","5.0.0.0.alpha0+ Master"
91811,"LibreOffice","Draw","2015-06-02 13:31:54","5.0.0.0.alpha0+ Master"
91827,"LibreOffice","Impress","2015-06-03 12:23:37","5.0.0.0.alpha0+ Master"
91829,"LibreOffice","ux-advise","2015-06-03 12:44:45","5.0.0.0.alpha0+ Master"
94537,"LibreOffice","Calc","2015-09-26 21:12:20","5.0.0.0.alpha0+ Master"
90830,"LibreOffice","UI","2015-04-24 11:46:53","5.0.0.0.alpha0+ Master"
91571,"LibreOffice","Writer","2015-05-24 09:31:21","5.0.0.0.alpha0+ Master"
91327,"LibreOffice","UI","2015-05-16 16:38:32","5.0.0.0.alpha0+ Master"
91870,"LibreOffice","Writer","2015-06-05 07:53:06","5.0.0.0.beta1"
93754,"LibreOffice","graphics stack","2015-08-29 00:05:08","5.0.0.0.beta1"
91473,"LibreOffice","Installation","2015-05-22 12:24:30","5.0.0.0.beta1"
91489,"LibreOffice","Calc","2015-05-22 17:27:21","5.0.0.0.beta1"
91759,"LibreOffice","Calc","2015-05-30 21:51:01","5.0.0.0.beta1"
91800,"LibreOffice","Extensions","2015-06-01 17:38:18","5.0.0.0.beta1"
91972,"LibreOffice","LibreOffice","2015-06-09 18:22:36","5.0.0.0.beta1"
91992,"LibreOffice","Documentation","2015-06-10 20:21:04","5.0.0.0.beta1"
91447,"LibreOffice","Calc","2015-05-22 07:01:21","5.0.0.0.beta1"
91449,"LibreOffice","Impress","2015-05-22 07:25:37","5.0.0.0.beta1"
91451,"LibreOffice","Writer","2015-05-22 07:59:28","5.0.0.0.beta1"
91454,"LibreOffice","Calc","2015-05-22 08:49:02","5.0.0.0.beta1"
91457,"LibreOffice","Calc","2015-05-22 09:55:54","5.0.0.0.beta1"
91466,"LibreOffice","UI","2015-05-22 11:35:05","5.0.0.0.beta1"
91470,"LibreOffice","Printing and PDF export","2015-05-22 11:59:03","5.0.0.0.beta1"
91475,"LibreOffice","Calc","2015-05-22 12:29:09","5.0.0.0.beta1"
91477,"LibreOffice","Calc","2015-05-22 12:54:31","5.0.0.0.beta1"
91488,"LibreOffice","graphics stack","2015-05-22 17:03:52","5.0.0.0.beta1"
91500,"LibreOffice","Writer","2015-05-22 20:45:42","5.0.0.0.beta1"
91504,"LibreOffice","Impress","2015-05-23 01:09:57","5.0.0.0.beta1"
91509,"LibreOffice","Writer","2015-05-23 09:40:26","5.0.0.0.beta1"
91511,"LibreOffice","UI","2015-05-23 10:20:52","5.0.0.0.beta1"
91526,"LibreOffice","Localization","2015-05-23 13:27:14","5.0.0.0.beta1"
91583,"LibreOffice","Impress","2015-05-24 17:02:04","5.0.0.0.beta1"
91615,"LibreOffice","UI","2015-05-25 13:28:43","5.0.0.0.beta1"
91618,"LibreOffice","UI","2015-05-25 16:01:14","5.0.0.0.beta1"
91643,"LibreOffice","Impress","2015-05-26 15:12:04","5.0.0.0.beta1"
91677,"LibreOffice","UI","2015-05-27 21:47:36","5.0.0.0.beta1"
91687,"LibreOffice","filters and storage","2015-05-28 05:08:48","5.0.0.0.beta1"
91706,"LibreOffice","Android Viewer","2015-05-28 19:28:02","5.0.0.0.beta1"
91747,"LibreOffice","Calc","2015-05-30 11:14:45","5.0.0.0.beta1"
91767,"LibreOffice","Formula Editor","2015-05-31 05:35:21","5.0.0.0.beta1"
91778,"LibreOffice","Calc","2015-05-31 16:00:46","5.0.0.0.beta1"
91854,"LibreOffice","filters and storage","2015-06-04 10:07:51","5.0.0.0.beta1"
91966,"LibreOffice","LibreOffice","2015-06-09 13:28:20","5.0.0.0.beta1"
91997,"LibreOffice","Calc","2015-06-11 03:18:27","5.0.0.0.beta1"
92016,"LibreOffice","BASIC","2015-06-11 22:46:43","5.0.0.0.beta1"
92052,"LibreOffice","UI","2015-06-13 22:16:17","5.0.0.0.beta1"
92072,"LibreOffice","Documentation","2015-06-14 21:44:07","5.0.0.0.beta1"
92221,"LibreOffice","Impress","2015-06-21 07:52:50","5.0.0.0.beta1"
92222,"LibreOffice","Impress","2015-06-21 08:03:53","5.0.0.0.beta1"
92223,"LibreOffice","Impress","2015-06-21 08:11:12","5.0.0.0.beta1"
92529,"LibreOffice","framework","2015-07-03 16:40:06","5.0.0.0.beta1"
92685,"LibreOffice","ux-advise","2015-07-11 16:03:50","5.0.0.0.beta1"
92785,"LibreOffice","LibreOffice","2015-07-16 12:53:44","5.0.0.0.beta1"
92817,"LibreOffice","framework","2015-07-18 19:41:35","5.0.0.0.beta1"
93529,"LibreOffice","graphics stack","2015-08-19 12:29:23","5.0.0.0.beta1"
93532,"LibreOffice","graphics stack","2015-08-19 12:46:03","5.0.0.0.beta1"
93548,"LibreOffice","framework","2015-08-20 17:58:49","5.0.0.0.beta1"
93563,"LibreOffice","graphics stack","2015-08-21 07:01:07","5.0.0.0.beta1"
93580,"LibreOffice","Documentation","2015-08-21 18:12:56","5.0.0.0.beta1"
91479,"LibreOffice","graphics stack","2015-05-22 13:22:53","5.0.0.0.beta1"
91494,"LibreOffice","Writer","2015-05-22 19:08:43","5.0.0.0.beta1"
91519,"LibreOffice","Writer","2015-05-23 11:53:51","5.0.0.0.beta1"
91660,"LibreOffice","Writer","2015-05-27 08:21:33","5.0.0.0.beta1"
91749,"LibreOffice","Writer","2015-05-30 11:36:44","5.0.0.0.beta1"
92015,"LibreOffice","Writer","2015-06-11 19:47:18","5.0.0.0.beta1"
92023,"LibreOffice","Writer","2015-06-12 08:34:19","5.0.0.0.beta1"
94520,"LibreOffice","Calc","2015-09-26 05:55:05","5.0.0.0.beta1"
91476,"LibreOffice","Calc","2015-05-22 12:44:17","5.0.0.0.beta1"
91530,"LibreOffice","Writer","2015-05-23 15:19:10","5.0.0.0.beta1"
91539,"LibreOffice","Writer","2015-05-23 18:41:28","5.0.0.0.beta1"
91541,"LibreOffice","UI","2015-05-23 18:57:18","5.0.0.0.beta1"
91548,"LibreOffice","Calc","2015-05-23 21:20:57","5.0.0.0.beta1"
91550,"LibreOffice","UI","2015-05-23 21:42:23","5.0.0.0.beta1"
91566,"LibreOffice","Calc","2015-05-24 07:07:45","5.0.0.0.beta1"
92083,"LibreOffice","Impress","2015-06-15 09:57:12","5.0.0.0.beta1"
92774,"LibreOffice","Linguistic","2015-07-15 20:13:19","5.0.0.0.beta2"
93748,"LibreOffice","LibreOffice","2015-08-28 14:44:43","5.0.0.0.beta2"
92214,"LibreOffice","Calc","2015-06-20 18:15:32","5.0.0.0.beta3"
92837,"LibreOffice","Calc","2015-07-20 06:47:37","5.0.0.0.beta3"
92199,"LibreOffice","BASIC","2015-06-20 06:32:51","5.0.0.0.beta3"
92296,"LibreOffice","Calc","2015-06-24 08:13:02","5.0.0.0.beta3"
92058,"LibreOffice","Impress","2015-06-14 07:42:52","5.0.0.0.beta3"
92067,"LibreOffice","Writer","2015-06-14 19:21:08","5.0.0.0.beta3"
92111,"LibreOffice","Draw","2015-06-16 12:45:12","5.0.0.0.beta3"
92113,"LibreOffice","UI","2015-06-16 13:12:24","5.0.0.0.beta3"
92184,"LibreOffice","Impress","2015-06-19 13:33:55","5.0.0.0.beta3"
92193,"LibreOffice","Calc","2015-06-19 21:20:04","5.0.0.0.beta3"
92196,"LibreOffice","Writer","2015-06-20 04:24:39","5.0.0.0.beta3"
92197,"LibreOffice","Calc","2015-06-20 05:18:48","5.0.0.0.beta3"
92200,"LibreOffice","LibreOffice","2015-06-20 07:13:53","5.0.0.0.beta3"
92203,"LibreOffice","Base","2015-06-20 08:15:05","5.0.0.0.beta3"
92204,"LibreOffice","Writer","2015-06-20 08:52:28","5.0.0.0.beta3"
92228,"LibreOffice","Writer","2015-06-21 14:24:06","5.0.0.0.beta3"
92229,"LibreOffice","Calc","2015-06-21 14:38:34","5.0.0.0.beta3"
92239,"LibreOffice","Draw","2015-06-22 06:33:33","5.0.0.0.beta3"
92417,"LibreOffice","UI","2015-06-29 09:18:05","5.0.0.0.beta3"
92424,"LibreOffice","UI","2015-06-29 11:50:07","5.0.0.0.beta3"
92519,"LibreOffice","Writer","2015-07-03 10:16:44","5.0.0.0.beta3"
92952,"LibreOffice","UI","2015-07-27 08:34:39","5.0.0.0.beta3"
95309,"LibreOffice","LibreOffice","2015-10-24 22:31:54","5.0.0.0.beta3"
92299,"LibreOffice","Impress","2015-06-24 09:32:27","5.0.0.0.beta3"
92306,"LibreOffice","filters and storage","2015-06-24 13:00:32","5.0.0.1 rc"
93565,"LibreOffice","Writer","2015-08-21 08:06:44","5.0.0.1 rc"
93831,"LibreOffice","Calc","2015-09-01 08:24:32","5.0.0.1 rc"
92114,"LibreOffice","UI","2015-06-16 13:13:06","5.0.0.1 rc"
92245,"LibreOffice","Installation","2015-06-22 10:20:51","5.0.0.1 rc"
92248,"LibreOffice","UI","2015-06-22 11:46:42","5.0.0.1 rc"
92272,"LibreOffice","Impress","2015-06-23 08:54:22","5.0.0.1 rc"
92276,"LibreOffice","LibreOffice","2015-06-23 14:11:54","5.0.0.1 rc"
92283,"LibreOffice","Draw","2015-06-23 17:27:42","5.0.0.1 rc"
92339,"LibreOffice","Writer","2015-06-25 19:59:51","5.0.0.1 rc"
92380,"LibreOffice","Writer","2015-06-27 11:12:37","5.0.0.1 rc"
92381,"LibreOffice","Localization","2015-06-27 11:20:25","5.0.0.1 rc"
92394,"LibreOffice","Formula Editor","2015-06-28 06:34:41","5.0.0.1 rc"
92403,"LibreOffice","UI","2015-06-28 12:29:10","5.0.0.1 rc"
92134,"LibreOffice","graphics stack","2015-06-17 08:51:01","5.0.0.1 rc"
92297,"LibreOffice","UI","2015-06-24 08:39:05","5.0.0.1 rc"
90572,"LibreOffice","UI","2015-04-11 22:43:08","5.0.0.1 rc"
92416,"LibreOffice","ux-advise","2015-06-29 09:01:57","5.0.0.1 rc"
94171,"LibreOffice","ux-advise","2015-09-12 21:01:26","5.0.0.1 rc"
92373,"LibreOffice","Formula Editor","2015-06-27 09:32:02","5.0.0.1 rc"
92405,"LibreOffice","Formula Editor","2015-06-28 13:03:52","5.0.0.1 rc"
92478,"LibreOffice","Writer","2015-07-01 12:35:50","5.0.0.2 rc"
92527,"LibreOffice","LibreOffice","2015-07-03 15:21:00","5.0.0.2 rc"
92444,"LibreOffice","Writer","2015-06-30 08:20:11","5.0.0.2 rc"
92473,"LibreOffice","LibreOffice","2015-07-01 09:12:27","5.0.0.2 rc"
92525,"LibreOffice","LibreOffice","2015-07-03 14:16:41","5.0.0.2 rc"
92526,"LibreOffice","LibreOffice","2015-07-03 15:09:44","5.0.0.2 rc"
92648,"LibreOffice","Writer","2015-07-09 08:47:21","5.0.0.2 rc"
92669,"LibreOffice","Writer","2015-07-10 08:53:51","5.0.0.2 rc"
94636,"LibreOffice","Writer","2015-09-30 09:30:40","5.0.0.2 rc"
95274,"LibreOffice","ux-advise","2015-10-23 10:29:39","5.0.0.2 rc"
89122,"LibreOffice","Calc","2015-02-04 14:18:42","5.0.0.2 rc"
92601,"LibreOffice","Writer","2015-07-07 16:30:33","5.0.0.2 rc"
94474,"LibreOffice","Writer","2015-09-23 18:09:09","5.0.0.2 rc"
94872,"LibreOffice","Calc","2015-10-07 23:21:16","5.0.0.2 rc"
92710,"LibreOffice","LibreOffice","2015-07-13 17:52:59","5.0.0.3 rc"
92853,"LibreOffice","Calc","2015-07-21 10:17:26","5.0.0.3 rc"
92720,"LibreOffice","Base","2015-07-14 06:15:32","5.0.0.3 rc"
92917,"LibreOffice","Impress","2015-07-24 16:16:35","5.0.0.3 rc"
92734,"LibreOffice","Impress","2015-07-14 14:31:00","5.0.0.3 rc"
92803,"LibreOffice","LibreOffice","2015-07-17 13:26:34","5.0.0.3 rc"
92871,"LibreOffice","Printing and PDF export","2015-07-22 12:44:32","5.0.0.3 rc"
60360,"LibreOffice","Writer","2013-02-06 10:02:52","5.0.0.3 rc"
92766,"LibreOffice","Base","2015-07-15 15:06:58","5.0.0.3 rc"
92784,"LibreOffice","Base","2015-07-16 12:00:19","5.0.0.3 rc"
92813,"LibreOffice","Calc","2015-07-18 18:05:56","5.0.0.3 rc"
92849,"LibreOffice","Printing and PDF export","2015-07-21 01:54:41","5.0.0.3 rc"
92888,"LibreOffice","UI","2015-07-23 10:33:35","5.0.0.3 rc"
92890,"LibreOffice","UI","2015-07-23 11:25:40","5.0.0.3 rc"
93083,"LibreOffice","Installation","2015-08-02 21:49:04","5.0.0.3 rc"
93085,"LibreOffice","UI","2015-08-02 23:37:51","5.0.0.3 rc"
94138,"LibreOffice","Printing and PDF export","2015-09-11 17:31:49","5.0.0.3 rc"
92873,"LibreOffice","Draw","2015-07-22 16:04:51","5.0.0.3 rc"
92903,"LibreOffice","Base","2015-07-24 02:56:06","5.0.0.3 rc"
92717,"LibreOffice","Impress","2015-07-14 04:06:15","5.0.0.3 rc"
92733,"LibreOffice","LibreOffice","2015-07-14 14:26:49","5.0.0.3 rc"
92779,"LibreOffice","Calc","2015-07-16 02:34:33","5.0.0.3 rc"
92838,"LibreOffice","LibreOffice","2015-07-20 07:03:01","5.0.0.3 rc"
93178,"LibreOffice","ux-advise","2015-08-06 07:25:01","5.0.0.3 rc"
93244,"LibreOffice","ux-advise","2015-08-07 14:35:19","5.0.0.3 rc"
92814,"LibreOffice","Calc","2015-07-18 18:15:15","5.0.0.3 rc"
93001,"LibreOffice","Chart","2015-07-29 14:59:38","5.0.0.4 rc"
93009,"LibreOffice","Writer","2015-07-29 19:59:41","5.0.0.4 rc"
92954,"LibreOffice","LibreOffice","2015-07-27 09:11:08","5.0.0.4 rc"
93092,"LibreOffice","LibreOffice","2015-08-03 07:37:07","5.0.0.4 rc"
93115,"LibreOffice","Calc","2015-08-04 07:47:24","5.0.0.4 rc"
92951,"LibreOffice","ux-advise","2015-07-27 08:33:47","5.0.0.4 rc"
93005,"LibreOffice","Chart","2015-07-29 16:51:39","5.0.0.4 rc"
93061,"LibreOffice","ux-advise","2015-08-01 14:25:50","5.0.0.4 rc"
93078,"LibreOffice","Installation","2015-08-02 12:27:26","5.0.0.4 rc"
93093,"LibreOffice","Writer","2015-08-03 08:39:49","5.0.0.4 rc"
93479,"LibreOffice","Writer","2015-08-17 06:08:03","5.0.0.4 rc"
93641,"LibreOffice","Writer","2015-08-25 00:18:28","5.0.0.4 rc"
95352,"LibreOffice","UI","2015-10-27 06:47:02","5.0.0.4 rc"
93087,"LibreOffice","ux-advise","2015-08-03 02:29:11","5.0.0.4 rc"
93089,"LibreOffice","Impress","2015-08-03 02:38:48","5.0.0.4 rc"
93090,"LibreOffice","Writer","2015-08-03 05:13:04","5.0.0.4 rc"
93099,"LibreOffice","UI","2015-08-03 13:53:32","5.0.0.4 rc"
93091,"LibreOffice","LibreOffice","2015-08-03 05:20:54","5.0.0.4 rc"
93039,"LibreOffice","LibreOffice","2015-07-30 23:56:19","5.0.0.4 rc"
93263,"LibreOffice","Calc","2015-08-08 06:39:28","5.0.0.5 release"
93491,"LibreOffice","LibreOffice","2015-08-17 19:41:37","5.0.0.5 release"
93145,"LibreOffice","LibreOffice","2015-08-05 14:17:08","5.0.0.5 release"
93348,"LibreOffice","Base","2015-08-11 09:33:31","5.0.0.5 release"
93396,"LibreOffice","Base","2015-08-12 20:08:46","5.0.0.5 release"
93719,"LibreOffice","Writer","2015-08-27 19:23:42","5.0.0.5 release"
47615,"LibreOffice","Writer","2012-03-20 14:37:50","5.0.0.5 release"
93156,"LibreOffice","Draw","2015-08-05 20:07:10","5.0.0.5 release"
93341,"LibreOffice","Calc","2015-08-11 03:20:41","5.0.0.5 release"
93151,"LibreOffice","Calc","2015-08-05 16:41:05","5.0.0.5 release"
93164,"LibreOffice","Impress","2015-08-05 23:56:42","5.0.0.5 release"
93196,"LibreOffice","Calc","2015-08-06 13:36:23","5.0.0.5 release"
93343,"LibreOffice","Calc","2015-08-11 07:00:24","5.0.0.5 release"
93355,"LibreOffice","Installation","2015-08-11 13:21:22","5.0.0.5 release"
93409,"LibreOffice","Calc","2015-08-13 12:40:06","5.0.0.5 release"
93426,"LibreOffice","Calc","2015-08-14 13:59:11","5.0.0.5 release"
93525,"LibreOffice","Writer","2015-08-19 09:22:15","5.0.0.5 release"
93552,"LibreOffice","Base","2015-08-20 21:58:17","5.0.0.5 release"
94046,"LibreOffice","Writer","2015-09-09 06:48:23","5.0.0.5 release"
94460,"LibreOffice","sdk","2015-09-23 10:26:56","5.0.0.5 release"
92915,"LibreOffice","Calc","2015-07-24 13:20:09","5.0.0.5 release"
93076,"LibreOffice","LibreOffice","2015-08-02 10:41:20","5.0.0.5 release"
93169,"LibreOffice","Installation","2015-08-06 02:17:59","5.0.0.5 release"
93221,"LibreOffice","Calc","2015-08-07 03:17:00","5.0.0.5 release"
93225,"LibreOffice","ux-advise","2015-08-07 08:16:18","5.0.0.5 release"
